22-Feb-2007 17:29:53, ATHENA, [main], INFO, Root Directory: /models/tlumip
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          20017
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                            5414
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                       2375
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                              5996
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                    6980
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                  1647
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  LOWER EDUCATION                                    11182
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry             9360
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                       5006
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                       2708
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                    710
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                   2868
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS         28286
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                       1622
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       24  RETAIL TRADE                                       41807
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       25  TRANSPORT                                           7366
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                    14019
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             251259



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Employed Persons by Occupation categories for all households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  1_ManPro                                           34534
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  1a_Health                                           4884
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  2_PstSec                                            1802
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  3_OthTchr                                           9166
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  4_OthP&T                                           33423
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  5_RetSls                                           13492
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  6_OthR&C                                           35642
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  7_NonOfc                                          118316
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             251259



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Income/Household Size categories for all employed households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  HH0to5k1to2                                         2973
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  HH0to5k3plus                                        1280
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  HH5to10k1to2                                        6482
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  HH5to10k3plus                                       2964
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  HH10to15k1to2                                       9251
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  HH10to15k3plus                                      5453
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  HH15to20k1to2                                       9400
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  HH15to20k3plus                                      7071
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  HH20to30k1to2                                      16738
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  HH20to30k3plus                                     18899
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  HH30to40k1to2                                      12860
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HH30to40k3plus                                     15350
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HH40to50k1to2                                       7198
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HH40to50k3plus                                     11335
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HH50to70k1to2                                       6135
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HH50to70k3plus                                     11350
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  HH70kUp1to2                                         4748
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  HH70kUp3plus                                        5972
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             155459



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Income/Household Size categories for all unemployed households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  HH0to5k1to2                                         6419
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  HH0to5k3plus                                        1064
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  HH5to10k1to2                                       11742
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  HH5to10k3plus                                        895
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  HH10to15k1to2                                       8340
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  HH10to15k3plus                                       780
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  HH15to20k1to2                                       5990
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  HH15to20k3plus                                       681
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  HH20to30k1to2                                       6842
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  HH20to30k3plus                                      1058
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  HH30to40k1to2                                       3324
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HH30to40k3plus                                       471
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HH40to50k1to2                                       1561
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HH40to50k3plus                                       333
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HH50to70k1to2                                       1791
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HH50to70k3plus                                       173
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  HH70kUp1to2                                          706
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  HH70kUp3plus                                         128
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              52298



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Workers categories for all employed households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  1                                                  74280
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  2                                                  68801
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  3                                                  10488
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  4                                                   1560
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  5                                                    307
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  6                                                     23
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             155459



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Workers categories for all unemployed households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  0                                                  52298
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              52298



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Employed Persons by ED Industry categories for all PUMS households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                       138
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                              1000
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                         284
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  CONSTRUCTION                                         835
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry           186
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES             1194
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                         203
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                          66
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                 371
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                            782
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                             412
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                        148
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                               281
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                     324
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                    61
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  LOWER EDUCATION                                      787
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry              563
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                        344
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                        168
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                     40
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                    170
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS           945
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                         74
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       24  RETAIL TRADE                                        2037
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       25  TRANSPORT                                            425
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                      478
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              12316



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Employed Persons by Occupation categories for all PUMS households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  1_ManPro                                            1539
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  1a_Health                                            300
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  2_PstSec                                              75
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  3_OthTchr                                            555
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  4_OthP&T                                            1505
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  5_RetSls                                             627
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  6_OthR&C                                            1734
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  7_NonOfc                                            5981
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              12316



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Income/Household Size categories for all PUMS households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  HH0to5k1to2                                         1038
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  HH0to5k3plus                                         135
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  HH5to10k1to2                                         984
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  HH5to10k3plus                                        213
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  HH10to15k1to2                                        927
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  HH10to15k3plus                                       338
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  HH15to20k1to2                                        803
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  HH15to20k3plus                                       394
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  HH20to30k1to2                                       1225
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  HH20to30k3plus                                       999
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  HH30to40k1to2                                        767
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HH30to40k3plus                                       845
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HH40to50k1to2                                        455
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HH40to50k3plus                                       607
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HH50to70k1to2                                        358
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HH50to70k3plus                                       568
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  HH70kUp1to2                                          244
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  HH70kUp3plus                                         279
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              11179



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Workers categories for all PUMS households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  0                                                   3391
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  1                                                   3929
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  2                                                   3293
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  3                                                    480
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  4                                                     70
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  5                                                     15
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  6                                                      1
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              11179



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Employed Persons by ED Industry categories for all Weighted PUMS households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                      2896
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                             17352
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                        6156
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  CONSTRUCTION                                       18428
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry          5252
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES            28512
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                        4316
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                        1600
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                                4916
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                          17512
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                            9320
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                       2964
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                              6284
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                    7000
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                  1232
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  LOWER EDUCATION                                    14640
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry            10040
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                       8000
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                       4144
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                    940
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                   3960
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS         20384
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                       1812
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       24  RETAIL TRADE                                       44032
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       25  TRANSPORT                                           9436
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                    11176
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             262304



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Employed Persons by Occupation categories for all Weighted PUMS households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  1_ManPro                                           36376
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  1a_Health                                           6708
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  2_PstSec                                            1812
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  3_OthTchr                                          10896
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  4_OthP&T                                           34600
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  5_RetSls                                           14028
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  6_OthR&C                                           38908
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  7_NonOfc                                          118976
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             262304



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Income/Household Size categories for all Weighted PUMS employed households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  HH0to5k1to2                                         3004
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  HH0to5k3plus                                        1360
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  HH5to10k1to2                                        6580
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  HH5to10k3plus                                       3056
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  HH10to15k1to2                                       9528
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  HH10to15k3plus                                      5372
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  HH15to20k1to2                                       9944
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  HH15to20k3plus                                      7060
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  HH20to30k1to2                                      17904
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  HH20to30k3plus                                     19004
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  HH30to40k1to2                                      13268
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HH30to40k3plus                                     16468
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HH40to50k1to2                                       7852
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HH40to50k3plus                                     12396
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HH50to70k1to2                                       6392
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HH50to70k3plus                                     12204
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  HH70kUp1to2                                         4804
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  HH70kUp3plus                                        6692
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             162888



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Income/Household Size categories for all Weighted PUMS unemployed households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field IncomeSize
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  HH0to5k1to2                                         7000
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  HH0to5k3plus                                        1156
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  HH5to10k1to2                                       12796
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  HH5to10k3plus                                        972
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  HH10to15k1to2                                       9084
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  HH10to15k3plus                                       852
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  HH15to20k1to2                                       6528
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  HH15to20k3plus                                       744
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  HH20to30k1to2                                       7452
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  HH20to30k3plus                                      1148
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  HH30to40k1to2                                       3616
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HH30to40k3plus                                       512
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HH40to50k1to2                                       1700
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HH40to50k3plus                                       360
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HH50to70k1to2                                       1948
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HH50to70k3plus                                       188
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  HH70kUp1to2                                          768
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  HH70kUp3plus                                         140
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              56964



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Workers categories for all Weighted PUMS employed households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  1                                                  78544
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  2                                                  71540
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  3                                                  10908
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  4                                                   1544
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  5                                                    332
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  6                                                     20
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                             162888



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table: ID Households by Workers categories for all Weighted PUMS unemployed households
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Workers
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        0  0                                                  56964
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                              56964



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table:  Regional Employed Persons by ED Industry categories for all households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Industry
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        1  ACCOMMODATIONS                                     24517
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        2  AGRICULTURE AND MINING                            156467
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        3  COMMUNICATIONS AND UTILITIES                       39280
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        4  CONSTRUCTION                                      125794
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        5  ELECTRONICS AND INSTRUMENTS-Light Industry         44761
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        6  FIRE BUSINESS AND PROFESSIONAL SERVICES           175675
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        7  FOOD PRODUCTS-Heavy Industry                       29432
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        8  FOOD PRODUCTS-Light Industry                       14524
22-Feb-2007 17:36:01, ATHENA, [main], INFO,        9  FORESTRY AND LOGGING                               16370
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       10  GOVERNMENT ADMINISTRATION                         126268
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       11  HEALTH SERVICES-Hospital                           46711
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       12  HEALTH SERVICES-Institutional                      20266
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       13  HEALTH SERVICES-Office                             62023
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       14  HIGHER EDUCATION                                   51378
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       15  HOMEBASED SERVICES                                 14788
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       16  LOWER EDUCATION                                    99667
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       17  LUMBER AND WOOD PRODUCTS-Heavy Industry            72531
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       18  OTHER DURABLES-Heavy Industry                      58674
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       19  OTHER DURABLES-Light Industry                      28095
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       20  OTHER NON-DURABLES-Heavy Industry                  14514
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       21  OTHER NON-DURABLES-Light Industry                  25678
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       22  PERSONAL AND OTHER SERVICES AND AMUSEMENTS        271783
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       23  PULP AND PAPER-Heavy Industry                      20810
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       24  RETAIL TRADE                                      372837
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       25  TRANSPORT                                          76584
22-Feb-2007 17:36:01, ATHENA, [main], INFO,       26  WHOLESALE TRADE                                   120051
22-Feb-2007 17:36:01, ATHENA, [main], INFO,           Total                                            2109478



22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency Report table:  Regional Employed Persons by Occupation categories for all households in final sample
22-Feb-2007 17:36:01, ATHENA, [main], INFO, Frequency for field Occupation
22-Feb-2007 17:36:01, ATHENA, [main], INFO,    Value  Description                                    Frequency
