Industry,IndustryIndex,Occupation,OccupationIndex,SplitIndustry,SplitIndustryIndex,Portion
SERV_bus_off,48,A1-Mgmt Bus,1,SERV_bus_off,48,1.0
SERV_bus_off,48,B1-Prof Specialty,2,SERV_bus_off,48,1.0
SERV_bus_off,48,B2-Education,3,SERV_bus_off,48,1.0
SERV_bus_off,48,B3-Health,4,SERV_bus_off,48,1.0
SERV_bus_off,48,B4-Technical Unskilled,5,SERV_bus_off,48,1.0
SERV_bus_off,48,C1-Sales Clerical Professionals,6,SERV_bus_off,48,1.0
SERV_bus_off,48,C2-Sales Service,7,SERV_bus_off,48,1.0
SERV_bus_off,48,C3-Clerical,8,SERV_bus_off,48,1.0
SERV_bus_off,48,C4-Sales Clerical Unskilled,9,SERV_bus_off,48,1.0
SERV_bus_off,48,D1-Production Specialists,10,SERV_bus_off,48,1.0
SERV_bus_off,48,D2-MaintConstRepair Specialists,11,SERV_bus_off,48,1.0
SERV_bus_off,48,D3-ProtectTrans Specialists,12,SERV_bus_off,48,1.0
SERV_bus_off,48,D4-Blue Collar Unskilled,13,SERV_bus_off,48,1.0
SERV_nonp_off_inst,49,No_Occupation,0,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,A1-Mgmt Bus,1,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,B1-Prof Specialty,2,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,B2-Education,3,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,B3-Health,4,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,B4-Technical Unskilled,5,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,C1-Sales Clerical Professionals,6,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,C2-Sales Service,7,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,C3-Clerical,8,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,C4-Sales Clerical Unskilled,9,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,D1-Production Specialists,10,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,D2-MaintConstRepair Specialists,11,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,D3-ProtectTrans Specialists,12,SERV_nonp_off_inst,49,1.0
SERV_nonp_off_inst,49,D4-Blue Collar Unskilled,13,SERV_nonp_off_inst,49,1.0
SERV_stor_ret,50,No_Occupation,0,SERV_stor_ret,50,1.0
SERV_stor_ret,50,A1-Mgmt Bus,1,SERV_stor_ret,50,1.0
SERV_stor_ret,50,B1-Prof Specialty,2,SERV_stor_ret,50,1.0
SERV_stor_ret,50,B2-Education,3,SERV_stor_ret,50,1.0
SERV_stor_ret,50,B3-Health,4,SERV_stor_ret,50,1.0
SERV_stor_ret,50,B4-Technical Unskilled,5,SERV_stor_ret,50,1.0
SERV_stor_ret,50,C1-Sales Clerical Professionals,6,SERV_stor_ret,50,1.0
SERV_stor_ret,50,C2-Sales Service,7,SERV_stor_ret,50,1.0
SERV_stor_ret,50,C3-Clerical,8,SERV_stor_ret,50,1.0
SERV_stor_ret,50,C4-Sales Clerical Unskilled,9,SERV_stor_ret,50,1.0
SERV_stor_ret,50,D1-Production Specialists,10,SERV_stor_ret,50,1.0
SERV_stor_ret,50,D2-MaintConstRepair Specialists,11,SERV_stor_ret,50,1.0
SERV_stor_ret,50,D3-ProtectTrans Specialists,12,SERV_stor_ret,50,1.0
SERV_stor_ret,50,D4-Blue Collar Unskilled,13,SERV_stor_ret,50,1.0
GOV_admn_gov,51,No_Occupation,0,GOV_admn_gov,51,1.0
GOV_admn_gov,51,A1-Mgmt Bus,1,GOV_admn_gov,51,1.0
GOV_admn_gov,51,B1-Prof Specialty,2,GOV_admn_gov,51,1.0
GOV_admn_gov,51,B2-Education,3,GOV_admn_gov,51,1.0
GOV_admn_gov,51,B3-Health,4,GOV_admn_gov,51,1.0
GOV_admn_gov,51,B4-Technical Unskilled,5,GOV_admn_gov,51,1.0
GOV_admn_gov,51,C1-Sales Clerical Professionals,6,GOV_admn_gov,51,1.0
GOV_admn_gov,51,C2-Sales Service,7,GOV_admn_gov,51,1.0
GOV_admn_gov,51,C3-Clerical,8,GOV_admn_gov,51,1.0
GOV_admn_gov,51,C4-Sales Clerical Unskilled,9,GOV_admn_gov,51,1.0
GOV_admn_gov,51,D1-Production Specialists,10,GOV_admn_gov,51,1.0
GOV_admn_gov,51,D2-MaintConstRepair Specialists,11,GOV_admn_gov,51,1.0
GOV_admn_gov,51,D3-ProtectTrans Specialists,12,GOV_admn_gov,51,1.0
GOV_admn_gov,51,D4-Blue Collar Unskilled,13,GOV_admn_gov,51,1.0
GOV_offc_off,52,No_Occupation,0,GOV_offc_off,52,1.0
GOV_offc_off,52,A1-Mgmt Bus,1,GOV_offc_off,52,1.0
GOV_offc_off,52,B1-Prof Specialty,2,GOV_offc_off,52,1.0
GOV_offc_off,52,B2-Education,3,GOV_offc_off,52,1.0
GOV_offc_off,52,B3-Health,4,GOV_offc_off,52,1.0
GOV_offc_off,52,B4-Technical Unskilled,5,GOV_offc_off,52,1.0
GOV_offc_off,52,C1-Sales Clerical Professionals,6,GOV_offc_off,52,1.0
GOV_offc_off,52,C2-Sales Service,7,GOV_offc_off,52,1.0
GOV_offc_off,52,C3-Clerical,8,GOV_offc_off,52,1.0
GOV_offc_off,52,C4-Sales Clerical Unskilled,9,GOV_offc_off,52,1.0
GOV_offc_off,52,D1-Production Specialists,10,GOV_offc_off,52,1.0
GOV_offc_off,52,D2-MaintConstRepair Specialists,11,GOV_offc_off,52,1.0
GOV_offc_off,52,D3-ProtectTrans Specialists,12,GOV_offc_off,52,1.0
GOV_offc_off,52,D4-Blue Collar Unskilled,13,GOV_offc_off,52,1.0
